@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute giveme-1 numeric
@attribute giveme-2 numeric
@attribute giveme-3 numeric
@attribute giveme-4 numeric
@attribute giveme-5 numeric
@attribute giveme-6 numeric
@attribute giveme-7 numeric

@data
15557,'2019/04/09 19:11:23:482',15,61,907.599976,948.5,948,666,9.999,-92,?,?,?,1287,3843
15558,'2019/04/09 19:11:23:482',15,61,898.299988,948.5,948,666,9.999,-92,?,?,?,1287,3843
15559,'2019/04/09 19:11:23:495',15,61,889,948.400024,948.099976,666,9.999,-92,?,?,?,1287,3843
15560,'2019/04/09 19:11:23:495',15,61,890.599976,948.299988,948.200012,666,9.999,-92,?,?,?,1287,3843
15561,'2019/04/09 19:11:23:495',15,61,892.200012,948.200012,948.299988,666,9.999,-92,?,?,?,1287,3843
15562,'2019/04/09 19:11:23:495',15,60.799999,893.799988,948.099976,948.400024,666,9.999,-92,?,?,?,1287,3843
15563,'2019/04/09 19:11:23:511',15,60,895.400024,948,948.400024,666,9.999,-92,?,?,?,1287,3843
15564,'2019/04/09 19:11:23:511',15,59.200001,894.599976,948,948.400024,666,9.999,-92,?,?,?,1287,3843
15565,'2019/04/09 19:11:23:511',15,58.400002,900.400024,948,948.400024,666,9.999,-92,?,?,?,1287,3843
15566,'2019/04/09 19:11:23:511',15,57.599998,906.200012,948,948.400024,666,9.999,-92,?,?,?,1287,3843
15567,'2019/04/09 19:11:23:511',15,56.5,912,948,948.400024,666,9.999,-92,?,?,?,1287,3843
15568,'2019/04/09 19:11:23:525',15,56,917.799988,948,948.400024,665.900024,9.999,-92,?,?,?,1287,3843
15569,'2019/04/09 19:11:23:525',15,55.5,923.599976,948,948.400024,665.799988,9.999,-92,?,?,?,1287,3843
15570,'2019/04/09 19:11:23:525',15,55,927.099976,948,948.400024,665.700012,9.999,-92,?,?,?,1287,3843
15571,'2019/04/09 19:11:23:525',15,54.5,930.599976,948,948.400024,665.599976,9.999,-92,?,?,?,1287,3843
15572,'2019/04/09 19:11:23:525',15,54.200001,934.099976,948,948.400024,665.5,9.999,-92,?,?,?,1287,3843
15573,'2019/04/09 19:11:23:525',15,54.599998,937.599976,948,948.5,665.400024,9.999,-92,?,?,?,1287,3843
15574,'2019/04/09 19:11:23:543',15,55,943.5,948,948.599976,665.099976,9.999,-92,?,?,?,1287,3843
15575,'2019/04/09 19:11:23:543',15,55.400002,949.400024,948,948.599976,664.799988,9.999,-92,?,?,?,1287,3843
15576,'2019/04/09 19:11:23:543',15,55.799999,949.200012,948,948.599976,664.5,9.999,-92,?,?,?,1287,3843
15577,'2019/04/09 19:11:23:543',15,56.5,949,948,948.599976,664.200012,9.999,-92,?,?,?,1287,3843
15578,'2019/04/09 19:11:23:543',15,57.200001,948.799988,948,948.599976,664,9.999,-92,?,?,?,1287,3843
15579,'2019/04/09 19:11:23:543',15,58.299999,948.599976,948,948.5,663.799988,9.999,-92,?,?,?,1287,3843
15580,'2019/04/09 19:11:23:543',15,59.400002,942.5,948,948.400024,663.299988,9.999,-92,?,?,?,1287,3843
15581,'2019/04/09 19:11:23:543',15,60.5,936.400024,948.099976,948.299988,662.799988,9.999,-92,?,?,?,1287,3843
15582,'2019/04/09 19:11:23:543',15,61.599998,931.5,948.200012,948.200012,662.299988,9.999,-92,?,?,?,1287,3843
15583,'2019/04/09 19:11:23:543',15,62,926.599976,948.299988,948.099976,661.799988,9.999,-92,?,?,?,1287,3843
15584,'2019/04/09 19:11:23:543',15,62.400002,921.700012,948.400024,948,661.5,9.999,-92,?,?,?,1287,3843
15585,'2019/04/09 19:11:23:544',15,63.900002,916.799988,948.5,948,661.200012,9.999,-92,?,?,?,1287,3843
15586,'2019/04/09 19:11:23:570',15,65.400002,918,948.5,948,660.900024,9.999,-92,?,?,?,1287,3843
15587,'2019/04/09 19:11:23:571',15,66.900002,924.799988,948.5,948,660.599976,9.999,-92,?,?,?,1287,3843
15588,'2019/04/09 19:11:23:571',15,68.400002,931.599976,948.5,948,660.299988,9.999,-92,?,?,?,1287,3843
15589,'2019/04/09 19:11:23:571',15,69.5,938.400024,948.5,948,660,9.999,-92,?,?,?,1287,3843
15590,'2019/04/09 19:11:23:571',15,70.199997,945.200012,948.5,948,660,9.999,-92,?,?,?,1287,3843
15591,'2019/04/09 19:11:23:586',15,70.900002,952,948.400024,948,659.299988,9.999,-92,?,?,?,1287,3843
15592,'2019/04/09 19:11:23:588',15,71.599998,957.599976,948.400024,948,658.599976,9.999,-92,?,?,?,1287,3843
15593,'2019/04/09 19:11:23:588',15,72.300003,963.299988,948.400024,948,657.900024,9.999,-92,?,?,?,1287,3843
15594,'2019/04/09 19:11:23:588',15,73,969,948.400024,948,657.200012,9.999,-92,?,?,?,1287,3843
15595,'2019/04/09 19:11:23:588',15,72.599998,974.700012,948.400024,948,656.5,9.999,-92,?,?,?,1287,3843
15596,'2019/04/09 19:11:23:588',15,71.900002,980.400024,948.5,948,655.799988,9.999,-92,?,?,?,1287,3843
15597,'2019/04/09 19:11:23:600',15,71.199997,980.5,948.599976,948,654.799988,9.999,-92,?,?,?,1287,3843
15598,'2019/04/09 19:11:23:600',15,70.5,980.5,948.700012,948,653.799988,9.999,-92,?,?,?,1287,3843
15599,'2019/04/09 19:11:23:600',15,69.800003,980.5,948.799988,948,652.799988,9.999,-92,?,?,?,1287,3843
15600,'2019/04/09 19:11:23:600',15,69.5,980.5,948.900024,948,651.799988,9.999,-92,?,?,?,1287,3843
15601,'2019/04/09 19:11:23:600',15,69.400002,980.5,949,948,651.5,9.999,-92,?,?,?,1287,3843
15602,'2019/04/09 19:11:23:615',15,69.300003,980.5,949,948,651.200012,9.999,-92,?,?,?,1287,3843
15603,'2019/04/09 19:11:23:615',15,69.199997,980.400024,949,948,650.900024,9.999,-92,?,?,?,1287,3843
15604,'2019/04/09 19:11:23:615',15,69.599998,980.299988,949,948,650.599976,9.999,-92,?,?,?,1287,3843
15605,'2019/04/09 19:11:23:630',15,70,980.200012,949,948,650.700012,9.999,-92,?,?,?,1287,3843
15606,'2019/04/09 19:11:23:630',15,70.699997,980.099976,948.900024,948,650.799988,9.999,-92,?,?,?,1287,3843
15607,'2019/04/09 19:11:23:630',15,71.400002,974,948.799988,948,651.200012,9.999,-92,?,?,?,1287,3843
15608,'2019/04/09 19:11:23:630',15,72.099998,968,948.700012,948,651.599976,9.999,-92,?,?,?,1287,3843
15609,'2019/04/09 19:11:23:630',15,72.800003,962,948.599976,948,652,9.999,-92,?,?,?,1287,3843
15610,'2019/04/09 19:11:23:630',15,73,956,948.5,948,652.400024,9.999,-92,?,?,?,1287,3843
15611,'2019/04/09 19:11:23:646',15,73,950,948.400024,948,653,9.999,-92,?,?,?,1287,3843
15612,'2019/04/09 19:11:23:646',15,73,940.099976,948.299988,948,653.599976,9.999,-92,?,?,?,1287,3843
15613,'2019/04/09 19:11:23:646',15,73,930.200012,948.200012,948,654.200012,9.999,-92,?,?,?,1287,3843
15614,'2019/04/09 19:11:23:646',15,72.5,920.299988,948.099976,948,654.799988,9.999,-92,?,?,?,1287,3843
15615,'2019/04/09 19:11:23:646',15,71.599998,910.400024,948,948,655,9.999,-92,?,?,?,1287,3843
15616,'2019/04/09 19:11:23:661',15,70.699997,900.5,948,948,655.299988,9.999,-92,?,?,?,1287,3843
15617,'2019/04/09 19:11:23:661',15,69.800003,893.599976,948,948,655.599976,9.999,-92,?,?,?,1287,3843
15618,'2019/04/09 19:11:23:661',15,68.900002,886.700012,948,948,655.900024,9.999,-92,?,?,?,1287,3843
15619,'2019/04/09 19:11:23:661',15,68,879.799988,948,948,656.200012,9.999,-92,?,?,?,1287,3843
15620,'2019/04/09 19:11:23:661',15,67.400002,872.900024,948,948,656.5,9.999,-92,?,?,?,1287,3843
15621,'2019/04/09 19:11:23:676',15,66.800003,878.900024,948,948,656.599976,9.999,-92,?,?,?,1287,3843
15622,'2019/04/09 19:11:23:676',15,66.199997,888.799988,948,948,656.700012,9.999,-92,?,?,?,1287,3843
15623,'2019/04/09 19:11:23:676',15,65.599998,898.700012,948,948,656.799988,9.999,-92,?,?,?,1287,3843
15624,'2019/04/09 19:11:23:676',15,64.699997,908.599976,948,948,656.900024,9.999,-92,?,?,?,1287,3843
15625,'2019/04/09 19:11:23:690',15,64.199997,918.5,948,948,657.200012,9.999,-92,?,?,?,1287,3843
15626,'2019/04/09 19:11:23:690',15,63.700001,928.5,948,948,657.400024,9.999,-92,?,?,?,1287,3843
15627,'2019/04/09 19:11:23:690',15,63.200001,941.5,948,948,657.599976,9.999,-92,?,?,?,1287,3843
15628,'2019/04/09 19:11:23:690',15,62.700001,954.5,948,948,657.799988,9.999,-92,?,?,?,1287,3843
15629,'2019/04/09 19:11:23:690',15,61.5,967.5,948,948,658,9.999,-92,?,?,?,1287,3843
15630,'2019/04/09 19:11:23:705',15,60.5,980.5,948,948.099976,658.200012,9.999,-92,?,?,?,1287,3843
15631,'2019/04/09 19:11:23:705',15,59.5,980.599976,948.099976,948.200012,658.400024,9.999,-92,?,?,?,1287,3843
15632,'2019/04/09 19:11:23:705',15,58.5,980.700012,948.200012,948.299988,658.599976,9.999,-92,?,?,?,1287,3843
15633,'2019/04/09 19:11:23:705',15,57.5,980.799988,948.299988,948.400024,658.799988,9.999,-92,?,?,?,1287,3843
15634,'2019/04/09 19:11:23:705',15,56.299999,980.900024,948.400024,948.5,659,9.999,-92,?,?,?,1287,3843
15635,'2019/04/09 19:11:23:720',15,55.099998,981,948.5,948.599976,659.099976,9.999,-92,?,?,?,1287,3843
15636,'2019/04/09 19:11:23:720',15,53.900002,981,948.599976,948.599976,659.200012,9.999,-92,?,?,?,1287,3843
15637,'2019/04/09 19:11:23:720',15,52.700001,981,948.599976,948.599976,659.299988,9.999,-92,?,?,?,1287,3843
15638,'2019/04/09 19:11:23:721',15,51.5,981,948.599976,948.599976,659.400024,9.999,-92,?,?,?,1287,3843
15639,'2019/04/09 19:11:23:721',15,51.5,981,948.599976,948.599976,659.5,9.999,-92,?,?,?,1287,3843
15640,'2019/04/09 19:11:23:735',15,51.5,981,948.599976,948.599976,659.599976,9.999,-92,?,?,?,1287,3843
15641,'2019/04/09 19:11:23:735',15,51.5,980.799988,948.5,948.599976,659.700012,9.999,-92,?,?,?,1287,3843
15642,'2019/04/09 19:11:23:735',15,51.5,980.599976,948.400024,948.599976,659.799988,9.999,-92,?,?,?,1287,3843
15643,'2019/04/09 19:11:23:735',15,51.5,980.400024,948.299988,948.599976,659.900024,9.999,-92,?,?,?,1287,3843
15644,'2019/04/09 19:11:23:735',15,51.5,980.200012,948.200012,948.599976,660,9.999,-92,?,?,?,1287,3843
15645,'2019/04/09 19:11:23:752',15,51.5,980,948.099976,948.5,660,9.999,-92,?,?,?,1287,3843
15646,'2019/04/09 19:11:23:752',15,51.5,979.900024,948,948.5,660,9.999,-92,?,?,?,1287,3843
15647,'2019/04/09 19:11:23:753',15,51.5,979.799988,948,948.5,660,9.999,-92,?,?,?,1287,3843
15648,'2019/04/09 19:11:23:753',15,51.5,979.700012,948,948.5,660,9.999,-92,?,?,?,1287,3843
15649,'2019/04/09 19:11:23:753',15,52.400002,979.599976,948,948.5,660,9.999,-92,?,?,?,1287,3843
15650,'2019/04/09 19:11:23:766',15,53.299999,979.5,948,948.400024,659.900024,9.999,-92,?,?,?,1287,3843
15651,'2019/04/09 19:11:23:766',15,54.200001,979.599976,948.099976,948.299988,659.799988,9.999,-92,?,?,?,1287,3843
15652,'2019/04/09 19:11:23:766',15,55.099998,979.799988,948.200012,948.200012,659.700012,9.999,-92,?,?,?,1287,3843
15653,'2019/04/09 19:11:23:766',15,56,980,948.299988,948.099976,659.599976,9.999,-92,?,?,?,1287,3843
15654,'2019/04/09 19:11:23:766',15,57.400002,980.200012,948.400024,948,659.5,9.999,-92,?,?,?,1287,3843
15655,'2019/04/09 19:11:23:766',15,59.5,980.400024,948.5,948,659.400024,9.999,-92,?,?,?,1287,3843
15656,'2019/04/09 19:11:23:780',15,61.599998,980.5,948.599976,948,659.299988,9.999,-92,?,?,?,1287,3843
15657,'2019/04/09 19:11:23:780',15,63.700001,980.599976,948.700012,948,659.200012,9.999,-92,?,?,?,1287,3843
15658,'2019/04/09 19:11:23:780',15,65.5,980.700012,948.799988,948,659.099976,9.999,-92,?,?,?,1287,3843
15659,'2019/04/09 19:11:23:797',15,65.900002,980.799988,948.900024,948,659.400024,9.999,-92,?,?,?,1287,3843
15660,'2019/04/09 19:11:23:798',15,66.300003,980.900024,949,948.099976,659.799988,9.999,-92,?,?,?,1287,3843
15661,'2019/04/09 19:11:23:798',15,66.699997,981,949,948.200012,660.200012,9.999,-92,?,?,?,1287,3843
15662,'2019/04/09 19:11:23:798',15,67.099998,981,949,948.299988,660.599976,9.999,-92,?,?,?,1287,3843
15663,'2019/04/09 19:11:23:798',15,68,981,949,948.400024,661,9.999,-92,?,?,?,1287,3843
15664,'2019/04/09 19:11:23:812',15,68.900002,981,949,948.5,661.299988,9.999,-92,?,?,?,1287,3843
15665,'2019/04/09 19:11:23:812',15,69.099998,981,949,948.5,661.599976,9.999,-92,?,?,?,1287,3843
15666,'2019/04/09 19:11:23:812',15,69.300003,981,949,948.5,661.900024,9.999,-92,?,?,?,1287,3843
15667,'2019/04/09 19:11:23:812',15,69.5,981,949,948.5,662.200012,9.999,-92,?,?,?,1287,3843
15668,'2019/04/09 19:11:23:812',15,72.900002,981,949,948.5,662.5,9.999,-92,?,?,?,1287,3843
15669,'2019/04/09 19:11:23:825',15,76.300003,981,949,948.5,662.200012,9.999,-92,?,?,?,1287,3843
15670,'2019/04/09 19:11:23:825',15,79.699997,981,949,948.400024,661.900024,9.999,-92,?,?,?,1287,3843
15671,'2019/04/09 19:11:23:825',15,83.099998,981,949,948.299988,661.599976,9.999,-92,?,?,?,1287,3843
15672,'2019/04/09 19:11:23:826',15,85.300003,981,949,948.200012,661.299988,9.999,-92,?,?,?,1287,3843
15673,'2019/04/09 19:11:23:840',15,87,981,949,948.099976,660.900024,9.999,-92,?,?,?,1287,3843
15674,'2019/04/09 19:11:23:840',15,88.699997,981,949,948,660.599976,9.999,-92,?,?,?,1287,3843
15675,'2019/04/09 19:11:23:840',15,90.199997,981,949,948,660.299988,9.999,-92,?,?,?,1287,3843
15676,'2019/04/09 19:11:23:858',15,91.699997,981,949,948,659.900024,9.999,-92,?,?,?,1287,3843
15677,'2019/04/09 19:11:23:858',15,93.199997,981,948.900024,948,659.5,9.999,-92,?,?,?,1287,3843
15678,'2019/04/09 19:11:23:858',15,91.800003,980.900024,948.799988,948,659.099976,9.999,-92,?,?,?,1287,3843
15679,'2019/04/09 19:11:23:858',15,90.400002,980.799988,948.700012,948,658.900024,9.999,-92,?,?,?,1287,3843
15680,'2019/04/09 19:11:23:858',15,89,980.700012,948.599976,948,658.700012,9.999,-92,?,?,?,1287,3843
15681,'2019/04/09 19:11:23:858',15,88.800003,980.599976,948.5,948,658.5,9.999,-92,?,?,?,1287,3843
15682,'2019/04/09 19:11:23:858',15,89.800003,980.5,948.400024,948,658.400024,9.999,-92,?,?,?,1287,3843
15683,'2019/04/09 19:11:23:858',15,90.800003,980.400024,948.400024,948,658.400024,9.999,-92,?,?,?,1287,3843
15684,'2019/04/09 19:11:23:858',15,91.800003,977.5,948.400024,948,658.400024,9.999,-92,?,?,?,1287,3843
15685,'2019/04/09 19:11:23:858',15,93,974.599976,948.400024,948,658.400024,9.999,-92,?,?,?,1287,3843
15686,'2019/04/09 19:11:23:858',15,94.199997,971.700012,948.400024,948,658.5,9.999,-92,?,?,?,1287,3843
15687,'2019/04/09 19:11:23:858',15,95.300003,968.799988,948.5,948,658.599976,9.999,-92,?,?,?,1287,3843
15688,'2019/04/09 19:11:23:885',15,96.400002,966,948.5,948,658.700012,9.999,-92,?,?,?,1287,3843
15689,'2019/04/09 19:11:23:885',15,97.5,961.900024,948.5,948,658.799988,9.999,-92,?,?,?,1287,3843
15690,'2019/04/09 19:11:23:885',15,98.599998,957.799988,948.5,948,658.900024,9.999,-92,?,?,?,1287,3843
15691,'2019/04/09 19:11:23:885',15,97.900002,953.700012,948.5,948,659,9.999,-92,?,?,?,1287,3843
15692,'2019/04/09 19:11:23:901',15,97.199997,949.599976,948.5,948,659.200012,9.999,-92,?,?,?,1287,3843
15693,'2019/04/09 19:11:23:901',15,96.5,945.5,948.400024,948.099976,659.400024,9.999,-92,?,?,?,1287,3843
15694,'2019/04/09 19:11:23:901',15,95.800003,944.200012,948.400024,948.200012,659.599976,9.999,-92,?,?,?,1287,3843
15695,'2019/04/09 19:11:23:901',15,95.099998,937.799988,948.400024,948.299988,659.799988,9.999,-92,?,?,?,1287,3843
15696,'2019/04/09 19:11:23:901',15,94.400002,931.400024,948.400024,948.400024,660,9.999,-92,?,?,?,1287,3843
15697,'2019/04/09 19:11:23:901',15,93.800003,925,948.400024,948.5,660.200012,9.999,-92,?,?,?,1287,3843
15698,'2019/04/09 19:11:23:901',15,92,918.599976,948.5,948.599976,660.400024,9.999,-92,?,?,?,1287,3843
15699,'2019/04/09 19:11:23:915',15,90.199997,913.5,948.599976,948.700012,660.400024,9.999,-92,?,?,?,1287,3843
15700,'2019/04/09 19:11:23:915',15,88.400002,908.400024,948.700012,948.700012,660.400024,9.999,-92,?,?,?,1287,3843
15701,'2019/04/09 19:11:23:915',15,87.199997,900.799988,948.799988,948.700012,660.400024,9.999,-92,?,?,?,1287,3843
15702,'2019/04/09 19:11:23:915',15,86,893.200012,948.900024,948.700012,660.200012,9.999,-92,?,?,?,1287,3843
15703,'2019/04/09 19:11:23:915',15,84.800003,885.599976,949,948.599976,660,9.999,-92,?,?,?,1287,3843
15704,'2019/04/09 19:11:23:931',15,83.599998,878,949,948.5,659.900024,9.999,-92,?,?,?,1287,3843
15705,'2019/04/09 19:11:23:931',15,82.400002,875.5,949,948.299988,659.799988,9.999,-92,?,?,?,1287,3843
15706,'2019/04/09 19:11:23:931',15,81.199997,873,948.900024,948.099976,659.700012,9.999,-92,?,?,?,1287,3843
15707,'2019/04/09 19:11:23:931',15,80,863.900024,948.799988,947.900024,659.599976,9.999,-92,?,?,?,1287,3843
15708,'2019/04/09 19:11:23:931',15,80,854.799988,948.700012,947.700012,659.5,9.999,-92,?,?,?,1287,3843
15709,'2019/04/09 19:11:23:931',15,80,845.700012,948.599976,947.5,659.599976,9.999,-92,?,?,?,1287,3843
15710,'2019/04/09 19:11:23:931',15,78.800003,836.599976,948.5,947.400024,659.700012,9.999,-92,?,?,?,1287,3843
15711,'2019/04/09 19:11:23:946',15,77.599998,830,948.400024,947.299988,659.5,9.999,-92,?,?,?,1287,3843
15712,'2019/04/09 19:11:23:946',15,76.400002,823.400024,948.299988,947.299988,659.299988,9.999,-92,?,?,?,1287,3843
15713,'2019/04/09 19:11:23:946',15,75.199997,816.799988,948.299988,947.299988,659.099976,9.999,-92,?,?,?,1287,3843
15714,'2019/04/09 19:11:23:946',15,74,806.200012,948.299988,947.299988,658.799988,9.999,-92,?,?,?,1287,3843
15715,'2019/04/09 19:11:23:946',15,72.800003,795.599976,948.299988,947.400024,658.5,9.999,-92,?,?,?,1287,3843
15716,'2019/04/09 19:11:23:946',15,71.599998,785,948.400024,947.5,658.200012,9.999,-92,?,?,?,1287,3843
15717,'2019/04/09 19:11:23:946',15,71.099998,781,948.5,947.599976,657.900024,9.999,-92,?,?,?,1287,3843
15718,'2019/04/09 19:11:23:962',15,70.599998,770.200012,948.599976,947.700012,657.599976,9.999,-92,?,?,?,1287,3843
15719,'2019/04/09 19:11:23:962',15,70.099998,759.400024,948.700012,947.799988,657.299988,9.999,-92,?,?,?,1287,3843
15720,'2019/04/09 19:11:23:962',15,70.800003,748.599976,948.799988,947.900024,657,9.999,-92,?,?,?,1287,3843
15721,'2019/04/09 19:11:23:962',15,70.699997,737.799988,948.900024,948,657,9.999,-92,?,?,?,1287,3843
15722,'2019/04/09 19:11:23:975',15,70.599998,727,949,947.900024,657,9.999,-92,?,?,?,1287,3843
15723,'2019/04/09 19:11:23:975',15,70.5,725.200012,949,947.799988,657,9.999,-92,?,?,?,1287,3843
15724,'2019/04/09 19:11:23:975',15,70.400002,727.400024,949,947.700012,657,9.999,-92,?,?,?,1287,3843
15725,'2019/04/09 19:11:23:975',15,70.300003,729.599976,949,947.599976,657,9.999,-92,?,?,?,1287,3843
15726,'2019/04/09 19:11:23:975',15,69.800003,731.799988,949,947.5,657,9.999,-92,?,?,?,1287,3843
15727,'2019/04/09 19:11:23:991',15,68.599998,734,949,947.400024,656.900024,9.999,-92,?,?,?,1287,3843
15728,'2019/04/09 19:11:23:991',15,67.400002,743,949,947.400024,656.799988,9.999,-92,?,?,?,1287,3843
15729,'2019/04/09 19:11:23:991',15,66.199997,755.200012,949,947.400024,656.700012,9.999,-92,?,?,?,1287,3843
15730,'2019/04/09 19:11:23:991',15,65,767.400024,949,947.400024,656.599976,9.999,-92,?,?,?,1287,3843
15731,'2019/04/09 19:11:23:991',15,64.599998,779.599976,949,947.400024,656.5,9.999,-92,?,?,?,1287,3843
15732,'2019/04/09 19:11:24:006',15,64.199997,791.799988,948.900024,947.5,656.400024,9.999,-92,?,?,?,1287,3843
15733,'2019/04/09 19:11:24:006',15,63.799999,812,948.799988,947.599976,656.299988,9.999,-92,?,?,?,1287,3843
15734,'2019/04/09 19:11:24:006',15,63.400002,832.200012,948.700012,947.700012,656.200012,9.999,-92,?,?,?,1287,3843
15735,'2019/04/09 19:11:24:006',15,63,852.400024,948.599976,947.799988,656.099976,9.999,-92,?,?,?,1287,3843
15736,'2019/04/09 19:11:24:006',15,63.700001,872.599976,948.5,947.900024,656,9.999,-92,?,?,?,1287,3843
15737,'2019/04/09 19:11:24:022',15,64.400002,892.799988,948.5,948,656,9.999,-92,?,?,?,1287,3843
15738,'2019/04/09 19:11:24:022',15,65.099998,912.900024,948.5,948,656,9.999,-92,?,?,?,1287,3843
15739,'2019/04/09 19:11:24:022',15,65.800003,929.799988,948.5,948,656,9.999,-92,?,?,?,1287,3843
15740,'2019/04/09 19:11:24:022',15,66.5,946.700012,948.5,948,656,9.999,-92,?,?,?,1287,3843
15741,'2019/04/09 19:11:24:022',15,67.699997,963.599976,948.5,948,656,9.999,-92,?,?,?,1287,3843
15742,'2019/04/09 19:11:24:037',15,68.900002,980.5,948.599976,948,656.200012,9.999,-92,?,?,?,1287,3843
15743,'2019/04/09 19:11:24:037',15,70.099998,980.400024,948.700012,948.099976,656.400024,9.999,-92,?,?,?,1287,3843
15744,'2019/04/09 19:11:24:037',15,71.300003,975.799988,948.799988,948.200012,656.599976,9.999,-92,?,?,?,1287,3843
15745,'2019/04/09 19:11:24:037',15,72.5,971.200012,948.900024,948.299988,656.799988,9.999,-92,?,?,?,1287,3843
15746,'2019/04/09 19:11:24:051',15,73,966.599976,949,948.400024,656.900024,9.999,-92,?,?,?,1287,3843
15747,'2019/04/09 19:11:24:051',15,73.5,962,948.900024,948.5,657,9.999,-92,?,?,?,1287,3843
15748,'2019/04/09 19:11:24:051',15,74,949.799988,948.799988,948.599976,657.099976,9.999,-92,?,?,?,1287,3843
15749,'2019/04/09 19:11:24:051',15,74.5,937.599976,948.700012,948.700012,657.200012,9.999,-92,?,?,?,1287,3843
15750,'2019/04/09 19:11:24:051',15,75,925.400024,948.599976,948.799988,657.299988,9.999,-92,?,?,?,1287,3843
15751,'2019/04/09 19:11:24:051',15,74.5,913.200012,948.5,948.900024,657.400024,9.999,-92,?,?,?,1287,3843
15752,'2019/04/09 19:11:24:065',15,74,901,948.400024,948.900024,657.299988,9.999,-92,?,?,?,1287,3843
15753,'2019/04/09 19:11:24:065',15,73.5,888.799988,948.400024,948.799988,657.200012,9.999,-92,?,?,?,1287,3843
15754,'2019/04/09 19:11:24:065',15,73,888.5,948.400024,948.700012,657.099976,9.999,-92,?,?,?,1287,3843
15755,'2019/04/09 19:11:24:065',15,72.5,888.200012,948.400024,948.599976,657,9.999,-92,?,?,?,1287,3843
15756,'2019/04/09 19:11:24:065',15,72,887.900024,948.400024,948.5,657,9.999,-92,?,?,?,1287,3843
15757,'2019/04/09 19:11:24:065',15,71.699997,887.599976,948.5,948.400024,657,9.999,-92,?,?,?,1287,3843
15758,'2019/04/09 19:11:24:081',15,71.400002,895,948.5,948.299988,657,9.999,-92,?,?,?,1287,3843
15759,'2019/04/09 19:11:24:082',15,71.099998,900.5,948.5,948.200012,657,9.999,-92,?,?,?,1287,3843
15760,'2019/04/09 19:11:24:082',15,70.800003,906,948.5,948.099976,657,9.999,-92,?,?,?,1287,3843
15761,'2019/04/09 19:11:24:082',15,71,911.5,948.5,948,657,9.999,-92,?,?,?,1287,3843
15762,'2019/04/09 19:11:24:082',15,70.5,917,948.5,948,657,9.999,-92,?,?,?,1287,3843
15763,'2019/04/09 19:11:24:097',15,70,922.5,948.400024,948,657.099976,9.999,-92,?,?,?,1287,3843
15764,'2019/04/09 19:11:24:097',15,69.5,920.599976,948.400024,948,657.200012,9.999,-92,?,?,?,1287,3843
15765,'2019/04/09 19:11:24:097',15,69,911.599976,948.400024,948,657.299988,9.999,-92,?,?,?,1287,3843
15766,'2019/04/09 19:11:24:097',15,68.5,902.599976,948.400024,948,657.400024,9.999,-92,?,?,?,1287,3843
15767,'2019/04/09 19:11:24:097',15,67.800003,893.599976,948.400024,948,657.5,9.999,-92,?,?,?,1287,3843
15768,'2019/04/09 19:11:24:097',15,66.900002,884.599976,948.5,948,657.599976,9.999,-92,?,?,?,1287,3843
15769,'2019/04/09 19:11:24:110',15,66,877.5,948.599976,948,657.599976,9.999,-92,?,?,?,1287,3843
15770,'2019/04/09 19:11:24:110',15,65.099998,870.400024,948.700012,948.099976,657.599976,9.999,-92,?,?,?,1287,3843
15771,'2019/04/09 19:11:24:110',15,64.199997,860.599976,948.799988,948.200012,657.599976,9.999,-92,?,?,?,1287,3843
15772,'2019/04/09 19:11:24:110',15,64,850.799988,948.900024,948.299988,657.599976,9.999,-92,?,?,?,1287,3843
15773,'2019/04/09 19:11:24:110',15,63.799999,841,949,948.400024,657.5,9.999,-92,?,?,?,1287,3843
15774,'2019/04/09 19:11:24:110',15,64.300003,831.200012,949,948.5,657.400024,9.999,-92,?,?,?,1287,3843
15775,'2019/04/09 19:11:24:125',15,64.800003,828.5,949,948.599976,657.400024,9.999,-92,?,?,?,1287,3843
15776,'2019/04/09 19:11:24:125',15,65.300003,825.799988,948.900024,948.700012,657.400024,9.999,-92,?,?,?,1287,3843
15777,'2019/04/09 19:11:24:125',15,65.800003,823.099976,948.799988,948.799988,657.400024,9.999,-92,?,?,?,1287,3843
15778,'2019/04/09 19:11:24:126',15,66.5,820.400024,948.700012,948.900024,657.400024,9.999,-92,?,?,?,1287,3843
15779,'2019/04/09 19:11:24:126',15,68.699997,817.700012,948.599976,949,657.5,9.999,-92,?,?,?,1287,3843
15780,'2019/04/09 19:11:24:142',15,70.900002,815,948.5,948.900024,657.599976,9.999,-92,?,?,?,1287,3843
15781,'2019/04/09 19:11:24:142',15,73.099998,815,948.5,948.799988,657.700012,9.999,-92,?,?,?,1287,3843
15782,'2019/04/09 19:11:24:142',15,75.300003,815,948.5,948.700012,657.799988,9.999,-92,?,?,?,1287,3843
15783,'2019/04/09 19:11:24:142',15,77.5,815,948.5,948.599976,657.900024,9.999,-92,?,?,?,1287,3843
15784,'2019/04/09 19:11:24:142',15,79.900002,815,948.5,948.5,658,9.999,-92,?,?,?,1287,3843
15785,'2019/04/09 19:11:24:156',15,82.300003,815,948.400024,948.400024,658,9.999,-92,?,?,?,1287,3843
